"script_id","imdb_id","title","year","gross","lines_data"
1858,"tt0115710","Blood and Wine",1996,2,54377755336777543444354477777434630477733346773576544343447623357453777734557777754465676433503465377735443576576666672
8743,"tt0450259","Blood Diamond",2006,76,77777501777770477165455665663734777777777614645
1861,"tt0086979","Blood Simple.",1984,4,7757777736655643777763445777740254143777777753345533675534655564346
8744,"tt0309377","Blood Work",2002,39,6004057777402770105477202011310073355030000004152477774411
4589,"tt0112533","Bloodfist VII: Manhunt",1995,"",775743443346477777775677777777777777777757777775667577776477743533665472
1863,"tt0221027","Blow",2001,81,755467756644775777675676577624343526367457777777777777777676777677777777777775476336777767762677763763765757734334576343653677777446774376644776665457757776657765775243443363772777777777777777767767767777777777777745753377777677437777547547567576343346753
8479,"tt2334873","Blue Jasmine",2013,35,"034211213223240324242"
3947,"tt1120985","Blue Valentine",2010,10,35234314414342777777774544443343444111235445344777653443444443445524553443144273323342343434563534644344633434442
1866,"tt0090756","Blue Velvet",1986,20,562335677443466343433543443343452534342443126543243446534424436644346754343475333343333343345777777656466577646343535422234676555333467763435644343346243433444344434243422455333344563434343574434576434346633424333334334477777766546657774634344543132457662
1870,"tt0106447","Bodies, Rest & Motion",1993,1,3453312445453434753454444453442323454573544413200007504334434354444334345337334000054023333433434777744664575645232543334533124454534347534544444534423234545735444132000075043344343544443343453373340000540233334334347777446645756452325433
1872,"tt0082089","Body Heat",1981,"",33764434244343434333443333533233257566533144334466533557734103042334155777556654437777743777643553377777566335343377326753433344334434243524334423324365756341344335564533667533021233333356775665734457777725777434733577777474335343574
757,"tt0106453","Body of Evidence",1993,27,72735565333534676334347763332333324434363677133336662344647763367565664267676732434343435633644352
6582,"tt0758774","Body of Lies",2008,47,7777777777777775777777763677777777777764224777777777777777774253367777777423456777777777777777776
3951,"tt0181984","Boiler Room",2000,27,75766657777777776357755677334776543557533477777777777777775447767777756777777777753377434677777747775777774402777742676444577751
8392,"tt2494362","Bone Tomahawk",2015,"",77777354777637777644345753767546777466477777777777777777777777777777777777777762577735576574476664675
1879,"tt0166110","Bones",2001,11,7776676777756444675553777777776764166755622377677777536753777637377556346635577756
1882,"tt0061418","Bonnie and Clyde",1967,"",24342434445355577444444576443565467776443222344775667775456535564444453433431436776743427556454343343334444435567735444457544456546777644223233577566777545652646445354344333143777673442746645343
1884,"tt0118749","Boogie Nights",1997,50,665257777777764557634564547534331467777663344357777677777777777577777765776743434457557743456433475475436777435777777634677777757344343677776677756043607776434771121137777776775666777777777332456654566525777777776455763456454753433146777766334435777767777
7351,"tt0452592","Borderland",2007,"",77777777777655551476675554577777467777447743677335766776566776575776555575
8025,"tt0096969","Born on the Fourth of July",1989,153,47747777667766776664677677777777767755657235774
1893,"tt0115734","Bottle Rocket",1996,2,777777777777777777777777777777777777777777777777775777775557777777777775777777777767777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777757777655677777777777667777777776777777777777
1895,"tt0115736","Bound",1996,7,20000000000000002444510000020000055400000055000000000205100134014550044475777767776763544577557442067535454457744455723002000000000000000244451000002000005540000005500000000020510013401455004447577776777676354457755744206753545445774445572300
8628,"tt0106471","Boxing Helena",1993,3,5574474126414655443253577772642354265332113544222351
3958,"tt1781782","Boy Who Never Slept",2006,"",77733357777744434722003343577773543434343457343443434435777534434333434477541036754345441
5386,"tt1065073","Boyhood",2014,27,32432440321212310453355764647775443554443656527645345745647567754653333554465531001264675345777777665321015577752554553257362574265255432667724555732376452432002354244434576034522646777774124366633421
5287,"tt0112571","Boys on the Side",1995,46,2133300000000000022421122001001000000000000000000002333330200000000000341343343410001422110232002210143323102133100000032110
7796,"tt0101507","Boyz n the Hood",1991,118,464363016477777747677776775536777777775236555676736777567442634336657725777
771,"tt0112573","Braveheart",1995,151,77777774277777777777776777777606777777777777343437777777771532677775734175
774,"tt0088846","Brazil",1985,24,77557637754332532325777777777777777775777777774455467777777777777777777777655454433343344234342577637656465757777751
8760,"tt0118771","Breakdown",1997,94,6125547743553574276777777777777677777777777777777777775777567677777765455453
8560,"tt0120618","Breakfast of Champions",1999,"",753777777777655635777454336576447666777635777577777777776666534754777746766766576573
1921,"tt0078902","Breaking Away",1979,"",7777777777575337647665656546665467746577777754676577653
1922,"tt0393109","Brick",2005,2,434777753434475334377743277777767774477744577777777677776334477777777777777777754777777777742773546777777773443447434777753434475334377743277777767774477744577777777677776334477777777777777777754777777777742773546777777773443447
8410,"tt1430612","Brick Mansions",2014,21,777577777777477745425577677777777777344777677617777777777764757777557775557777664
1925,"tt1478338","Bridesmaids",2011,185,33322000000161132000000000000000133300012010000000000013314354410002021000001200234334420003211000000043553400020000023430000301440
5388,"tt3682448","Bridge of Spies",2015,74,7777767777635257777777777777777777777566757677776777776565777543677777777777777677777577756443777777777632
3966,"tt0810784","Bright Star",2009,5,220122442144445545615254363427444357776100013003515354374322242144234363
776,"tt0163988","Bringing Out the Dead",1999,28,6465476644777777534777777733367765763763453443447747777477573334767575147677777774467776751
1928,"tt0092699","Broadcast News",1987,113,777316661134233434352255412543353654255777777546474645304335431575446357534342333267777643346557777777333475664332343434443543616674377734336543443365546577731666113423343435225541254335365425577777754647464530433543157544635753434233326777764334655777777
8765,"tt0388795","Brokeback Mountain",2005,112,774677777777777776576674566343475145
779,"tt0115759","Broken Arrow",1996,138,77777777375677773445377647774344777756456554775357556776367777443556777777456663377767751
1933,"tt0913425","Broken Embraces",2009,5,374443644577657777770346777777777777120376116737777434100411144343042002374443644577657777770346777777777777120376116737777434100411144343042002
5389,"tt2381111","Brooklyn",2015,31,"00000010002000000000202641542000004344341004340000445531443441003133436302437510001313215000334426775401423000000000"
3970,"tt1210042","Brooklyn's Finest",2009,31,777777633555567777777745366777776677773667777776425557777577777733223536777774
3972,"tt0765010","Brothers",2009,33,710477777443313243546577774345634254430256565546322677775556477777533305014447763443217777424154331332543302025777766431
781,"tt0315327","Bruce Almighty",2003,350,4734346446775677710134224674477777777777204753452677777646101544765463364433345314565446556777753574472
1939,"tt0103893","Buffy the Vampire Slayer",1992,34,775000034466624451323161035455720072013344334332235433433343347771344331663675575444443555345575640000000443510345054453564433441
1940,"tt0094812","Bull Durham",1988,107,"05664263777761354774352337777334430677667716777777201766610450013433332773742116777747321411755533677774235576344235777534432367766752777777600476640072002434242477371303777774621330"
6707,"tt0109348","Bullets Over Broadway",1994,27,755562547525452244653574654247772422764447664775452
1943,"tt1462758","Buried",2010,1,74434346777773577777534327777777777777777777777777777775677776777777777777777777777777677775344477774
1945,"tt1126591","Burlesque",2010,43,"00001013205210443300134463010015363333434243300114403244323022242452443535343445343144344200233643335543345446553424342443500131000"
785,"tt0887883","Burn After Reading",2008,73,777734565543345567764343344024354764344334345766465344336364543343676543444535524377733445777777754342343334777774434543444133453445777777776
1948,"tt0307879","Burning Annie",2004,"",75453534334343677773777775454444564777443453435446774346776777777476666565344574474533434334331347777633574322567775343436533453434447777776443243421454343465754435
3980,"tt0068327","Cabaret",1972,219,"0124244632434153323535655204615324520"
7216,"tt0961722","Cabin Fever 2: Spring Fever",2009,"",76776466635777765666576665634577667775676654556776657677776637771
7206,"tt0080487","Caddyshack",1980,128,345566777446677754555333544447776567774335327323443544435524377755775675567776466677773762
6527,"tt3442006","Cake",2014,1,"0000200000000003233300000044000144344420000333100002343344100343333442410352144300000000403441312310000000000000000000000011000000020"
3984,"tt0040202","Call Northside 777",1948,"",6477575465337777763255567777777777764377765
8019,"tt2234003","Calvary",2014,3,"00444434331044403201656753342455362500350044353635414465205775200000057666331053054360"
